Date,Open,High,Low,Close,Adj Close,Volume
2023-01-23,109.000000,109.110001,108.400002,108.610001,106.363342,2377559
2023-01-24,108.400002,108.540001,107.349998,108.050003,105.814926,1494747
2023-01-25,108.010002,109.199997,107.790001,108.830002,106.578796,1620732
2023-01-27,109.500000,109.949997,108.949997,109.849998,107.577690,2186238
2023-01-30,109.699997,110.099998,109.584999,109.760002,107.489555,1465480
2023-01-31,109.860001,110.449997,109.620003,110.059998,107.783348,1745314
2023-02-01,110.489998,110.809998,109.599998,110.150002,107.871490,2037070
2023-02-02,110.550003,110.550003,109.730003,109.730003,107.460175,2267124
2023-02-03,109.900002,111.430000,109.800003,111.150002,108.850800,2487251
2023-02-06,111.199997,111.379997,110.389999,110.750000,108.459076,1325884
2023-02-07,110.860001,111.040001,109.949997,110.300003,108.018387,1606239
2023-02-08,110.400002,110.690002,110.150002,110.320000,108.037971,1486405
2023-02-09,110.209999,110.599998,109.589996,110.209999,107.930244,1378411
2023-02-10,109.849998,110.190002,109.559998,109.949997,107.675621,1516258
2023-02-13,109.860001,109.900002,109.029999,109.300003,107.039070,1552187
2023-02-14,110.309998,110.400002,109.089996,109.250000,106.990105,1712454
2023-02-15,104.110001,106.150002,102.080002,103.000000,100.869385,7122390
2023-02-16,102.360001,103.309998,101.370003,101.500000,99.400414,4756659
2023-02-17,101.199997,102.570000,100.650002,100.970001,98.881378,4030572
2023-02-20,101.000000,102.389999,100.980003,102.230003,100.115318,1597651
2023-02-21,102.029999,102.209999,101.199997,101.519997,99.419998,1842679
2023-02-22,98.699997,100.150002,98.459999,99.199997,99.199997,3345735
2023-02-23,99.459999,100.580002,99.459999,99.900002,99.900002,2366921
2023-02-24,99.790001,101.290001,99.709999,101.220001,101.220001,2873586
2023-02-27,101.099998,101.750000,100.730003,101.389999,101.389999,1875413
2023-02-28,101.220001,101.709999,100.459999,100.690002,100.690002,4181654
2023-03-01,99.949997,100.370003,99.050003,99.050003,99.050003,2589393
2023-03-02,99.260002,99.599998,97.070000,97.070000,97.070000,3973674
2023-03-03,97.300003,98.114998,97.190002,97.750000,97.750000,2835253
2023-03-06,98.190002,99.230003,98.099998,98.599998,98.599998,1734529
2023-03-07,98.849998,99.250000,98.150002,98.900002,98.900002,2461272
2023-03-08,98.349998,98.940002,97.830002,98.410004,98.410004,1862278
2023-03-09,98.809998,99.250000,98.419998,98.720001,98.720001,2100981
2023-03-10,96.809998,97.110001,95.230003,95.510002,95.510002,3399512
2023-03-13,96.000000,96.650002,94.879997,95.120003,95.120003,2531902
2023-03-14,93.139999,95.279999,93.050003,95.279999,95.279999,4703866
2023-03-15,96.199997,96.970001,94.639999,95.400002,95.400002,3162252
2023-03-16,94.000000,96.150002,93.349998,95.300003,95.300003,6488332
2023-03-17,96.230003,96.629997,95.339996,96.449997,96.449997,6451777
2023-03-20,95.199997,97.129997,95.059998,96.080002,96.080002,2079792
2023-03-21,96.900002,97.519997,96.250000,96.519997,96.519997,2225019
2023-03-22,97.900002,98.760002,97.139999,97.139999,97.139999,2889674
2023-03-23,96.769997,97.400002,96.449997,97.029999,97.029999,1900925
2023-03-24,96.040001,96.790001,95.349998,95.839996,95.839996,2765386
2023-03-27,96.419998,96.500000,95.040001,95.070000,95.070000,2040884
2023-03-28,95.599998,96.580002,95.500000,96.059998,96.059998,1915223
2023-03-29,95.309998,96.339996,94.849998,96.339996,96.339996,2120814
2023-03-30,97.559998,97.949997,97.010002,97.750000,97.750000,2611402
2023-03-31,98.349998,98.779999,97.910004,98.320000,98.320000,2549472
2023-04-03,98.589996,100.000000,98.550003,99.269997,99.269997,2174951
2023-04-04,99.750000,99.860001,98.500000,98.980003,98.980003,1577845
2023-04-05,98.690002,99.589996,98.669998,99.059998,99.059998,1535460
2023-04-06,99.400002,99.480003,98.324997,99.010002,99.010002,1780447
2023-04-11,99.709999,100.099998,99.430000,99.760002,99.760002,1821000
2023-04-12,100.349998,100.360001,98.680000,99.230003,99.230003,1656007
2023-04-13,99.239998,99.489998,98.199997,98.220001,98.220001,1668839
2023-04-14,98.220001,99.279999,98.199997,99.110001,99.110001,1352457
2023-04-17,100.000000,100.480003,99.570000,99.739998,99.739998,2059296
2023-04-18,99.120003,99.620003,99.120003,99.400002,99.400002,1848784
2023-04-19,99.379997,99.669998,99.070000,99.370003,99.370003,982903
2023-04-20,99.959999,101.309998,99.750000,100.919998,100.919998,2447545
2023-04-21,100.500000,100.610001,98.699997,99.800003,99.800003,3084544
2023-04-24,100.449997,100.779999,100.040001,100.110001,100.110001,1002073
2023-04-26,100.000000,100.300003,99.220001,99.889999,99.889999,2063264
2023-04-27,99.959999,100.000000,98.790001,99.099998,99.099998,1423491
2023-04-28,99.580002,100.239998,99.169998,99.360001,99.360001,2869131
2023-05-01,99.959999,100.599998,99.580002,100.440002,100.440002,1471474
2023-05-02,100.790001,100.949997,99.610001,100.099998,100.099998,2179624
2023-05-03,98.800003,98.889999,97.930000,98.290001,98.290001,2145783
2023-05-04,95.940002,97.239998,94.820000,95.760002,95.760002,2992222
2023-05-05,95.599998,96.480003,94.370003,96.129997,96.129997,2799731
2023-05-08,97.000000,97.540001,96.309998,97.120003,97.120003,2193033
2023-05-09,96.599998,97.779999,95.449997,97.339996,97.339996,2406124
2023-05-10,96.940002,97.849998,96.690002,97.849998,97.849998,2373018
2023-05-11,98.830002,98.860001,97.885002,98.349998,98.349998,2072546
2023-05-12,98.849998,99.180000,98.360001,98.959999,98.959999,1916311
2023-05-15,98.529999,98.750000,98.169998,98.500000,98.500000,1288706
2023-05-16,98.300003,98.940002,97.589996,97.589996,97.589996,2441266
2023-05-17,97.110001,97.300003,96.010002,97.139999,97.139999,2147154
2023-05-18,98.370003,98.419998,97.760002,98.000000,98.000000,2118783
2023-05-19,98.800003,99.870003,98.669998,99.800003,99.800003,3056096
2023-05-22,99.690002,99.800003,98.599998,98.900002,98.900002,1376062
2023-05-23,98.900002,99.930000,98.680000,99.440002,99.440002,2886469
2023-05-24,99.199997,99.980003,98.839996,99.930000,99.930000,1818274
2023-05-25,99.400002,99.669998,97.695000,97.720001,97.720001,2862243
2023-05-26,97.800003,98.680000,97.790001,98.160004,98.160004,1923403
2023-05-29,99.360001,99.690002,98.849998,99.570000,99.570000,1530222
2023-05-30,99.199997,99.699997,98.730003,99.180000,99.180000,1617947
2023-05-31,98.889999,99.000000,96.779999,96.779999,96.779999,11931674
2023-06-01,96.519997,97.620003,96.300003,96.800003,96.800003,2109961
2023-06-02,97.199997,97.589996,96.260002,96.910004,96.910004,2569521
2023-06-05,97.559998,98.010002,97.220001,97.500000,97.500000,2085675
2023-06-06,96.879997,97.190002,96.400002,96.559998,96.559998,2041599
2023-06-07,96.750000,97.000000,95.690002,95.690002,95.690002,2178339
2023-06-08,95.610001,95.980003,95.320000,95.889999,95.889999,2346149
2023-06-09,95.739998,96.120003,95.599998,95.800003,95.800003,1579114
2023-06-13,95.980003,96.599998,95.900002,96.519997,96.519997,1973419
2023-06-14,97.000000,97.550003,96.599998,97.370003,97.370003,2971378
2023-06-15,97.650002,98.250000,97.410004,97.989998,97.989998,2837488
2023-06-16,98.300003,99.349998,98.059998,99.349998,99.349998,6702838
2023-06-19,99.660004,100.820000,99.449997,100.510002,100.510002,2771173
2023-06-20,100.800003,101.970001,100.360001,101.620003,101.620003,2698905
2023-06-21,102.199997,102.489998,101.584999,101.680000,101.680000,2594424
2023-06-22,101.510002,101.589996,99.970001,100.080002,100.080002,2313609
2023-06-23,99.599998,99.800003,98.000000,98.510002,98.510002,2750925
2023-06-26,98.379997,98.500000,97.489998,97.930000,97.930000,2559460
2023-06-27,98.550003,99.269997,98.430000,98.430000,98.430000,2139922
2023-06-28,98.699997,99.940002,98.629997,99.540001,99.540001,2391541
2023-06-29,99.900002,100.690002,99.800003,100.070000,100.070000,1593529
2023-06-30,100.160004,100.300003,99.555000,100.269997,100.269997,2603014
2023-07-03,100.300003,100.970001,99.779999,100.940002,100.940002,2147940
2023-07-04,101.050003,102.400002,100.419998,102.279999,102.279999,2188463
2023-07-05,102.110001,102.389999,101.400002,101.779999,101.779999,2156097
2023-07-06,101.059998,101.459999,100.129997,100.430000,100.430000,2182248
2023-07-07,99.230003,99.419998,98.410004,98.730003,98.730003,2017705
2023-07-10,99.139999,99.470001,98.320000,98.519997,98.519997,1152141
2023-07-11,98.970001,99.620003,98.730003,99.620003,99.620003,1793004
2023-07-12,100.010002,100.150002,99.150002,99.150002,99.150002,1765254
2023-07-13,100.139999,100.855003,99.709999,100.620003,100.620003,3171603
2023-07-14,100.879997,101.589996,100.589996,101.330002,101.330002,2083622
2023-07-17,101.449997,101.910004,101.199997,101.870003,101.870003,1608226
2023-07-18,102.300003,103.099998,102.110001,102.570000,102.570000,2084918
2023-07-19,103.839996,104.650002,103.239998,104.650002,104.650002,3567951
2023-07-20,105.500000,106.230003,104.699997,105.250000,105.250000,3465003
2023-07-21,104.849998,105.070000,104.169998,104.550003,104.550003,3354092
2023-07-24,105.300003,105.300003,104.330002,104.430000,104.430000,1554919
2023-07-25,104.400002,104.400002,103.510002,104.089996,104.089996,540492
