Date,Open,High,Low,Close,Adj Close,Volume
2023-04-28,303.950012,304.709991,300.140015,300.579987,300.579987,693361
2023-05-01,303.429993,305.290009,301.779999,302.429993,302.429993,439362
2023-05-02,303.239990,304.315002,300.170013,301.709991,301.709991,507925
2023-05-03,300.000000,301.299988,297.899994,299.589996,299.589996,548433
2023-05-04,299.670013,300.429993,298.279999,300.100006,300.100006,510456
2023-05-05,301.500000,303.850006,300.179993,301.049988,301.049988,497295
2023-05-08,300.000000,302.470001,298.700012,301.269989,301.269989,435275
2023-05-09,300.000000,302.459991,298.339996,299.820007,299.820007,433172
2023-05-10,298.820007,304.510010,298.649994,303.200012,303.200012,706292
2023-05-11,303.209991,304.649994,301.519989,302.000000,302.000000,427198
2023-05-12,304.980011,307.799988,303.559998,306.359985,306.359985,599146
2023-05-15,305.170013,308.540009,304.920013,307.809998,307.809998,293098
2023-05-16,306.790009,306.989990,303.274994,304.200012,304.200012,432296
2023-05-17,300.589996,304.820007,300.250000,304.220001,304.220001,410872
2023-05-18,304.220001,305.320007,301.880005,302.820007,302.820007,451317
2023-05-19,302.640015,305.269989,301.299988,304.450012,304.450012,558318
2023-05-22,305.000000,307.399994,303.809998,307.239990,307.239990,317473
2023-05-23,309.649994,311.000000,308.320007,309.200012,309.200012,628777
2023-05-24,305.820007,307.929993,305.000000,305.619995,305.619995,582467
2023-05-25,302.500000,306.299988,302.119995,306.299988,306.299988,840693
2023-05-26,305.519989,305.519989,303.320007,304.179993,304.179993,491302
2023-05-29,307.750000,308.989990,307.269989,308.109985,308.109985,428912
2023-05-30,307.500000,308.799988,306.070007,308.239990,308.239990,369106
2023-05-31,309.559998,310.859985,306.390015,306.390015,306.390015,1541597
2023-06-01,306.410004,311.000000,304.600006,310.290009,310.290009,889051
2023-06-02,311.000000,312.279999,306.739990,308.000000,308.000000,579842
2023-06-05,308.450012,311.950012,307.799988,310.730011,310.730011,454031
2023-06-06,312.450012,312.989990,306.380005,307.720001,307.720001,593159
2023-06-07,306.179993,311.470001,306.179993,308.859985,308.859985,393317
2023-06-08,306.000000,308.970001,305.000000,305.750000,305.750000,621492
2023-06-09,305.500000,308.769989,305.070007,305.299988,305.299988,515315
2023-06-13,305.600006,309.690002,305.309998,308.519989,308.519989,608008
2023-06-14,291.160004,291.290009,282.029999,287.250000,287.250000,2514165
2023-06-15,278.000000,282.250000,277.790009,279.500000,279.500000,2276909
2023-06-16,277.899994,279.880005,274.799988,277.859985,277.859985,3075739
2023-06-19,279.019989,284.859985,279.019989,284.440002,284.440002,874494
2023-06-20,284.600006,285.480011,282.649994,283.500000,283.500000,739303
2023-06-21,285.089996,286.500000,283.600006,283.619995,283.619995,895596
2023-06-22,281.429993,283.760010,280.000000,281.989990,281.989990,733379
2023-06-23,283.470001,283.470001,280.839996,282.000000,282.000000,557318
2023-06-26,280.000000,281.799988,279.279999,280.000000,280.000000,706933
2023-06-27,280.000000,281.000000,278.459991,279.049988,279.049988,696291
2023-06-28,278.149994,279.040009,277.700012,278.350006,278.350006,769097
2023-06-29,279.799988,281.200012,278.200012,278.299988,278.299988,775129
2023-06-30,277.160004,278.079987,276.679993,277.380005,277.380005,970129
2023-07-03,276.679993,277.070007,275.619995,276.250000,276.250000,738899
2023-07-04,276.049988,277.239990,274.839996,276.549988,276.549988,546586
2023-07-05,276.149994,277.100006,274.190002,274.190002,274.190002,716865
2023-07-06,273.100006,274.649994,271.100006,272.489990,272.489990,717500
2023-07-07,270.000000,270.859985,266.399994,266.899994,266.899994,2005837
2023-07-10,265.769989,267.369995,263.670013,264.119995,264.119995,746664
2023-07-11,265.679993,267.790009,264.320007,265.010010,265.010010,690125
2023-07-12,264.500000,265.489990,262.700012,262.859985,262.859985,751140
2023-07-13,264.079987,265.170013,263.820007,264.470001,264.470001,1098172
2023-07-14,261.420013,262.989990,260.980011,260.980011,260.980011,1310788
2023-07-17,263.540009,264.619995,255.869995,258.820007,258.820007,1292786
2023-07-18,258.739990,264.670013,257.209991,264.570007,264.570007,2267505
2023-07-19,265.799988,266.799988,263.149994,265.519989,265.519989,2116900
2023-07-20,266.140015,267.700012,265.269989,265.299988,265.299988,975497
2023-07-21,266.000000,267.350006,264.700012,267.100006,267.100006,1227346
2023-07-24,267.149994,268.070007,265.424988,266.269989,266.269989,819689
2023-07-25,265.010010,266.769989,264.809998,265.420013,265.420013,365292
